Year,Trip Number,ADFG Number,Vessel Name,Sampler Name,Sample Date,Project Code,Project,Delivery Code,Delivery,Sample Type Code,Sample Type,Groundfish Stat Area,Groundfish Stat Area Group,Groundfish Management Area Code,Lingcod Management Area Code,Species Code,Species,Specimen Number,Length Type Code,Length Type,Length Millimeters,Weight Kilograms,Sex Code,Sex,Maturity Code,Maturity,Age,Age Readability Code,Age Readability
2022,130,55900,ARCHANGEL,"Erica Ebert, Isabel Platten",9/30/2022 13:00,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345731,,NSEI,NSEI,710,Sablefish,59,1,Tip of snout to fork of tail,820,5.81,2,Female,7,Mature,24,2,Comfortably Sure
2022,130,55900,ARCHANGEL,"Erica Ebert, Isabel Platten",9/30/2022 13:00,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345731,,NSEI,NSEI,710,Sablefish,60,1,Tip of snout to fork of tail,710,3.96,2,Female,7,Mature,7,4,Somewhat Unsure
2022,130,55900,ARCHANGEL,"Erica Ebert, Isabel Platten",9/30/2022 13:00,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345731,,NSEI,NSEI,710,Sablefish,61,1,Tip of snout to fork of tail,540,1.87,1,Male,7,Mature,6,2,Comfortably Sure
2022,130,55900,ARCHANGEL,"Erica Ebert, Isabel Platten",9/30/2022 13:00,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345731,,NSEI,NSEI,710,Sablefish,62,1,Tip of snout to fork of tail,600,2.06,2,Female,7,Mature,5,3,Fairly Sure
2022,130,55900,ARCHANGEL,"Erica Ebert, Isabel Platten",9/30/2022 13:00,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345731,,NSEI,NSEI,710,Sablefish,63,1,Tip of snout to fork of tail,630,3.06,1,Male,7,Mature,5,3,Fairly Sure
2022,130,55900,ARCHANGEL,"Erica Ebert, Isabel Platten",9/30/2022 13:00,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345731,,NSEI,NSEI,710,Sablefish,64,1,Tip of snout to fork of tail,850,7.12,2,Female,7,Mature,21,3,Fairly Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,1,1,Tip of snout to fork of tail,670,3.59,1,Male,7,Mature,22,3,Fairly Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,2,1,Tip of snout to fork of tail,610,2.27,2,Female,1,Immature,6,3,Fairly Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,3,1,Tip of snout to fork of tail,700,3.44,1,Male,7,Mature,35,3,Fairly Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,4,1,Tip of snout to fork of tail,660,3.48,2,Female,7,Mature,7,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,5,1,Tip of snout to fork of tail,620,2.81,1,Male,7,Mature,6,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,6,1,Tip of snout to fork of tail,840,7.26,2,Female,7,Mature,32,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,7,1,Tip of snout to fork of tail,760,4.83,2,Female,7,Mature,18,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,8,1,Tip of snout to fork of tail,580,2,1,Male,7,Mature,6,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,9,1,Tip of snout to fork of tail,660,3.41,2,Female,7,Mature,5,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,10,1,Tip of snout to fork of tail,650,2.81,2,Female,1,Immature,5,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,11,1,Tip of snout to fork of tail,630,2.47,2,Female,7,Mature,7,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,12,1,Tip of snout to fork of tail,620,2.5,2,Female,1,Immature,6,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,13,1,Tip of snout to fork of tail,580,1.86,1,Male,1,Immature,6,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,14,1,Tip of snout to fork of tail,590,2.39,1,Male,7,Mature,6,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,15,1,Tip of snout to fork of tail,720,3.84,2,Female,7,Mature,8,3,Fairly Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,16,1,Tip of snout to fork of tail,750,4.5,2,Female,7,Mature,19,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,17,1,Tip of snout to fork of tail,640,2.9,2,Female,7,Mature,8,3,Fairly Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,18,1,Tip of snout to fork of tail,670,2.99,2,Female,7,Mature,8,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,19,1,Tip of snout to fork of tail,700,3.51,2,Female,7,Mature,7,3,Fairly Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,20,1,Tip of snout to fork of tail,580,2.08,1,Male,7,Mature,7,4,Somewhat Unsure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,21,1,Tip of snout to fork of tail,700,3.4,1,Male,7,Mature,29,3,Fairly Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,22,1,Tip of snout to fork of tail,770,4.39,2,Female,7,Mature,34,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,23,1,Tip of snout to fork of tail,610,2.69,2,Female,7,Mature,5,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,24,1,Tip of snout to fork of tail,610,2.51,1,Male,7,Mature,4,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,25,1,Tip of snout to fork of tail,590,1.99,1,Male,7,Mature,9,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,26,1,Tip of snout to fork of tail,700,3.27,1,Male,7,Mature,29,4,Somewhat Unsure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,27,1,Tip of snout to fork of tail,670,3.14,1,Male,7,Mature,36,4,Somewhat Unsure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,28,1,Tip of snout to fork of tail,690,3.97,2,Female,7,Mature,7,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,29,1,Tip of snout to fork of tail,760,4.36,1,Male,7,Mature,40,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,30,1,Tip of snout to fork of tail,840,6.13,2,Female,7,Mature,40,5,Unsure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,31,1,Tip of snout to fork of tail,570,2.13,1,Male,7,Mature,6,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,32,1,Tip of snout to fork of tail,670,3.38,2,Female,7,Mature,8,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,33,1,Tip of snout to fork of tail,630,2.82,1,Male,7,Mature,9,3,Fairly Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,34,1,Tip of snout to fork of tail,710,3.97,2,Female,7,Mature,17,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,35,1,Tip of snout to fork of tail,660,3.26,2,Female,7,Mature,9,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,36,1,Tip of snout to fork of tail,660,3.38,1,Male,7,Mature,22,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,37,1,Tip of snout to fork of tail,670,3.63,2,Female,7,Mature,11,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,38,1,Tip of snout to fork of tail,680,3.2,2,Female,7,Mature,7,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,39,1,Tip of snout to fork of tail,690,3.58,1,Male,7,Mature,29,4,Somewhat Unsure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,40,1,Tip of snout to fork of tail,710,3.85,2,Female,7,Mature,29,3,Fairly Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,41,1,Tip of snout to fork of tail,630,2.42,1,Male,7,Mature,26,3,Fairly Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,42,1,Tip of snout to fork of tail,580,2.5,1,Male,7,Mature,7,3,Fairly Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,43,1,Tip of snout to fork of tail,620,2.34,1,Male,7,Mature,7,3,Fairly Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,44,1,Tip of snout to fork of tail,710,3.42,2,Female,7,Mature,6,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,45,1,Tip of snout to fork of tail,550,1.82,1,Male,7,Mature,7,4,Somewhat Unsure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,46,1,Tip of snout to fork of tail,640,2.74,2,Female,7,Mature,8,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,47,1,Tip of snout to fork of tail,660,3.04,1,Male,7,Mature,26,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,48,1,Tip of snout to fork of tail,610,2.32,1,Male,7,Mature,8,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,49,1,Tip of snout to fork of tail,600,2.27,1,Male,7,Mature,11,3,Fairly Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,50,1,Tip of snout to fork of tail,630,2.59,2,Female,7,Mature,7,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,51,1,Tip of snout to fork of tail,680,3.52,2,Female,7,Mature,8,3,Fairly Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,52,1,Tip of snout to fork of tail,660,2.87,2,Female,7,Mature,7,3,Fairly Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,53,1,Tip of snout to fork of tail,700,2.98,1,Male,7,Mature,33,4,Somewhat Unsure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,54,1,Tip of snout to fork of tail,580,2.06,2,Female,1,Immature,6,3,Fairly Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,55,1,Tip of snout to fork of tail,620,2.46,1,Male,7,Mature,7,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,56,1,Tip of snout to fork of tail,610,2.33,2,Female,1,Immature,6,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,57,1,Tip of snout to fork of tail,680,3.4,2,Female,7,Mature,7,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,58,1,Tip of snout to fork of tail,640,2.54,2,Female,7,Mature,7,3,Fairly Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,59,1,Tip of snout to fork of tail,640,2.95,2,Female,7,Mature,5,3,Fairly Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,60,1,Tip of snout to fork of tail,630,2.62,1,Male,7,Mature,14,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,61,1,Tip of snout to fork of tail,600,2.38,2,Female,7,Mature,11,2,Comfortably Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,62,1,Tip of snout to fork of tail,620,2.47,1,Male,7,Mature,25,4,Somewhat Unsure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,63,1,Tip of snout to fork of tail,660,2.83,2,Female,1,Immature,8,3,Fairly Sure
2022,132,40129,LISA JEAN,"Laura Coleman, Rhea Ehresmann",10/3/2022 6:39,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345631,,NSEI,NSEI,710,Sablefish,64,1,Tip of snout to fork of tail,700,4,1,Male,7,Mature,,9,Unknown
2022,139,59918,KARIEL,"Erica Ebert, Isabel Platten",10/27/2022 9:02,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,,,NSEI,,710,Sablefish,1,1,Tip of snout to fork of tail,670,3.34,2,Female,7,Mature,17,3,Fairly Sure
2022,139,59918,KARIEL,"Erica Ebert, Isabel Platten",10/27/2022 9:02,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,,,NSEI,,710,Sablefish,2,1,Tip of snout to fork of tail,740,4.43,2,Female,7,Mature,16,5,Unsure
2022,139,59918,KARIEL,"Erica Ebert, Isabel Platten",10/27/2022 9:02,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,,,NSEI,,710,Sablefish,3,1,Tip of snout to fork of tail,640,2.91,2,Female,7,Mature,8,2,Comfortably Sure
2022,139,59918,KARIEL,"Erica Ebert, Isabel Platten",10/27/2022 9:02,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,,,NSEI,,710,Sablefish,4,1,Tip of snout to fork of tail,600,2.26,2,Female,1,Immature,8,2,Comfortably Sure
2022,139,59918,KARIEL,"Erica Ebert, Isabel Platten",10/27/2022 9:02,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,,,NSEI,,710,Sablefish,5,1,Tip of snout to fork of tail,710,3.93,1,Male,7,Mature,28,2,Comfortably Sure
2022,139,59918,KARIEL,"Erica Ebert, Isabel Platten",10/27/2022 9:02,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,,,NSEI,,710,Sablefish,6,1,Tip of snout to fork of tail,730,4.18,2,Female,7,Mature,32,2,Comfortably Sure
2022,139,59918,KARIEL,"Erica Ebert, Isabel Platten",10/27/2022 9:02,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,,,NSEI,,710,Sablefish,7,1,Tip of snout to fork of tail,750,4.89,2,Female,7,Mature,8,2,Comfortably Sure
2022,139,59918,KARIEL,"Erica Ebert, Isabel Platten",10/27/2022 9:02,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,,,NSEI,,710,Sablefish,8,1,Tip of snout to fork of tail,740,4.54,2,Female,7,Mature,27,2,Comfortably Sure
2022,139,59918,KARIEL,"Erica Ebert, Isabel Platten",10/27/2022 9:02,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,,,NSEI,,710,Sablefish,9,1,Tip of snout to fork of tail,640,3.21,2,Female,7,Mature,8,2,Comfortably Sure
2022,139,59918,KARIEL,"Erica Ebert, Isabel Platten",10/27/2022 9:02,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,,,NSEI,,710,Sablefish,10,1,Tip of snout to fork of tail,840,7.27,2,Female,7,Mature,40,2,Comfortably Sure
2022,139,59918,KARIEL,"Erica Ebert, Isabel Platten",10/27/2022 9:02,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,,,NSEI,,710,Sablefish,11,1,Tip of snout to fork of tail,710,4.17,2,Female,7,Mature,16,2,Comfortably Sure
2022,139,59918,KARIEL,"Erica Ebert, Isabel Platten",10/27/2022 9:02,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,,,NSEI,,710,Sablefish,12,1,Tip of snout to fork of tail,670,3.52,1,Male,7,Mature,25,2,Comfortably Sure
2022,139,59918,KARIEL,"Erica Ebert, Isabel Platten",10/27/2022 9:02,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,,,NSEI,,710,Sablefish,13,1,Tip of snout to fork of tail,700,3.49,2,Female,7,Mature,19,3,Fairly Sure
2022,139,59918,KARIEL,"Erica Ebert, Isabel Platten",10/27/2022 9:02,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,,,NSEI,,710,Sablefish,14,1,Tip of snout to fork of tail,830,7.13,2,Female,7,Mature,38,2,Comfortably Sure
2022,139,59918,KARIEL,"Erica Ebert, Isabel Platten",10/27/2022 9:02,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,,,NSEI,,710,Sablefish,15,1,Tip of snout to fork of tail,690,3.73,2,Female,7,Mature,7,2,Comfortably Sure
2022,139,59918,KARIEL,"Erica Ebert, Isabel Platten",10/27/2022 9:02,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,,,NSEI,,710,Sablefish,16,1,Tip of snout to fork of tail,680,3.33,2,Female,7,Mature,13,2,Comfortably Sure
2022,139,59918,KARIEL,"Erica Ebert, Isabel Platten",10/27/2022 9:02,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,,,NSEI,,710,Sablefish,17,1,Tip of snout to fork of tail,820,5.72,2,Female,7,Mature,38,2,Comfortably Sure
2022,139,59918,KARIEL,"Erica Ebert, Isabel Platten",10/27/2022 9:02,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,,,NSEI,,710,Sablefish,18,1,Tip of snout to fork of tail,660,3.38,1,Male,7,Mature,35,2,Comfortably Sure
2022,139,59918,KARIEL,"Erica Ebert, Isabel Platten",10/27/2022 9:02,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,,,NSEI,,710,Sablefish,19,1,Tip of snout to fork of tail,560,1.83,2,Female,1,Immature,10,2,Comfortably Sure
2022,139,59918,KARIEL,"Erica Ebert, Isabel Platten",10/27/2022 9:02,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,,,NSEI,,710,Sablefish,20,1,Tip of snout to fork of tail,700,3.81,2,Female,7,Mature,5,2,Comfortably Sure
